hospital_name,name,rating,review
Rumah Sakit Nasional Diponegoro,Recha Charisma,5.0,"(Translated by Google) This is the best one according to me. Sy caesar 2 years ago. Sister and doctor are friendly. The queue is neat and it's not too long, I'm at 10 o'clock, 12 o'clock it's finished. The cost is also light, I can't use BPJS, only pay for the baby's care around 500 thousand. And the one who made me amazed, just when I was in control of the stitches, I was wrong to see the date. Sy, I arrived one day earlier when I was told. And after that day the dkter didn't have a seat there. So I tried to register, because my parents were quite far (40 min). Finally, they were available to call me, and I was willing to only check one patient, sy. Now that I have been pregnant secondhand I want to have a baby there, but I've been far away from there huhuhu. (Original) Ini rs yg plng baik menurut sy. Sy caesar 2th lalu dsini. Suster dan dokter ramah2. Antrian rapi dan ngga terlalu lama, sy dtng jam 10, jam 12 sdh slesai. Biaya jg ringan, sy caesar pakai bpjs, hanya bayar biaya perawatan bayinya sekitar 500ribuan. Dan yg plng bikin sy kagum, dlu pas kontrol jahitan, sy salah lihat tgl. Sy dtng 1hari lbh awal dr yg disuruh. Dan kbtulan pas hr itu dkternya ngga ada jdwal disana. Trs sy coba ngmng sm bag pndaftaran, krn rmh sy dr rs cukup jauh (40 mnt). Akhirnya mreka brsedia menelfon dktr sy, dan dktr sy pun bersedia dtng hanya utk memeriksa satu pasien yaitu sy. Skrg lg hamil kedua pengen bngt lahiran disana lg, tp rmh sy udh jauh bngt dr sana huhuhu."
Rumah Sakit Nasional Diponegoro,Dwitisya Rizky,3.0,"(Translated by Google) the location is too far in, between the hospital entrance and the UGD entrance too far, especially motorcycles that cannot even reach UGD to drop off student patients, most of whom ride motorcycles to the hospital. the parking position is at the opposite end of the UGD so the patient must walk quite a distance. It is unfortunate. the cashier service is long, even though the hospital is quiet, even though it is morning hours, the hospital must be ready at all times. (Original) lokasi terlalu ke dalam, antara pintu masuk rumah sakit dan pintu masuk ugd terlalu jauh, terutama motor yang bahkan ga bisa menjangkau ugd untuk menurunkan pasien mahasiswa, yang kebanyakan menaiki motor untuk ke rumah sakit. posisi parkirnya berada di ujung yang berlawanan dengan ugd sehingga pasien harus berjalan kaki lumayan jauh. sangat disayangkan. pelayanan kasir lama, padahal rumah sakit sepi, walaupun itu jam pagi, rumah sakit harus siap setiap saat."
Rumah Sakit Nasional Diponegoro,Firlisya Family,1.0,"(Translated by Google) I'm sorry about this rs. Unprofessional services such as malpractice! I lost my baby !!! Doctors are also unethical. I asked for a cesarean section, and they said ""indeed the artist wants to give birth but doesn't want to get sick, I want a cesarean delivery !!"" may Allah forgive you all !!! Justice for Foundation * my son I HATE YOU ALL !!!! (Original) Saya menyesal dtg ke rs ini. Pelayanan tdk profesional seperti malpraktek! Saya kehilangan bayi saya!!! Dokter jg tdk beretika. Saya minta sesar malah dikatain ""memangnya artis mau melahirkan tapi ga mau sakit mau lgsg sesar !!"" semoga Allah mengampuni anda semua!!! Justice for Firlisya *anakku SAYA BENCI ANDA SEMUA!!!!"
Rumah Sakit Nasional Diponegoro,FAHDI,3.0,"(Translated by Google) Trivial but very important in my opinion, I once asked for help to make a letter of lung examination to apply for a job but the doctor's stamp doesn't look too visible, please make the doctor's stamp look visible because the aspect you see is the authenticity of the letter. Thank you (Original) Sepele tapi sangat penting menurut Saya, Saya pernah minta tolong buat surat rongten paru-paru untuk lamar kerja tp cap dokternya gak terlalu keliatan, tolong agar cap dokter nya keliatan karena aspek yang dilihat adalah keaslian surat. Terimakasih"
Rumah Sakit Nasional Diponegoro,Muhammad Razqie,2.0,"(Translated by Google) So long taking drugs. I arrived at 9 o'clock, the doctor checked at 11 o'clock, the medicine at 15:15 just finished ... If for a normal illness I recommend it at the nearest health center ... Not recommended for low budget students. (Original) Pengambilan obat lama banget. Saya datang jam 9, cek dokter jam 11, obatnya jam 15:15 baru kelar... Kalau untuk penyakit biasa saya sarankan di puskesmas terdekat saja.. Not recommended buat mahasiswa low budget."
Rumah Sakit Nasional Diponegoro,DESVINA AF 09 zizi 3C,3.0,"(Translated by Google) the place is quite comfortable, but the rules for children under 12 years old are prohibited from entering, making patients confused like me, op SC by bringing 2 children in VIP class, overseas, even if there are relatives and children, they still want to be close to their mother. It's understandable that the reason is for the health of the children, but is it okay for the children to want to stick with their parents 😥 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . (Original) cukup nyaman tempatnya, tp peraturan anak dibawah 12th dilarang masuk bikin galau pasien sprti sy, op SC dg membawa 2 anak d kls vip, perantauan, kalaupun ada saudara dtg anak2 tetep maunya deket sm bundanya. bisa dimaklumi alasannya untuk kesehatan anak2, tp apa boleh buat kondisinya anak2 maunya nempel sm ortunya😥"
Rumah Sakit Nasional Diponegoro,arisna mukti,1.0,"(Translated by Google) The pharmacy department is great, even though in other hospitals the pharmacy service is not as long as the RSND, very bad for pharmacy!!!! (Original) Bagian farmasinya luamaaa buaaangeeet, padahal di RS lain farmasi pelayanan nya tidak selama di RSND, very2 bad for farmasi !!!!"
Rumah Sakit Nasional Diponegoro,A'yuni Fatkhi Fajriyati,5.0,(Translated by Google) Diponegoro University Teaching Hospital and public health facilities around Tembalang. The facilities are quite complete and modern. But it is located on campus and difficult to reach by public transportation (Original) Rumah sakit pendidikan universitas diponegoro serta fasilitas kesehatan umum di sekitar tembalang. Fasilitasnya cukup lengkap dan modern. Tetapi letaknya di dalam kampus dan sulit dijangkau kendaraan umum
Rumah Sakit Nasional Diponegoro,Tri Dian Dhaneswara,4.0,"(Translated by Google) RSND in terms of service is quite good for students around Tembalang. The examination fee is also relatively cheap. And RSND provides a drug-free test at a price of 165,000 to qualify for work registration. (Original) RSND dalam segi pelayanan cukup baik buat mahasiswa di sekitaran Tembalang. Untuk biaya pemeriksaan juga relatif murah. Dan RSND menyediakan test bebas narkoba dengan harga 165.000 untuk memenuhi syarat mendaftar kerja."
Rumah Sakit Nasional Diponegoro,E. Widhiandoko,4.0,"(Translated by Google) Friendly service, clean and 24-hour emergency room service (Original) Pelayanan ramah, bersih dan layanan IGD 24 jam"
Rumah Sakit Nasional Diponegoro,Aji Wibowo,5.0,"(Translated by Google) Recommended hospital, friendly service, spacious parking, the only minus is that it's far from the main road but the Transsemarang public transportation goes there (Original) Recommended hospital, pelayanan ramah parkir luas, minus nya cuma jauh dari jalan besar tapi angkot transsemarang masuk kesana"
Rumah Sakit Nasional Diponegoro,muchib rahman,4.0,"(Translated by Google) Friendly service, bpjs can be used, but counters need to be reproduced (Original) Pelayanan ramah, bpjs bisa digunakan, tp loket perlu diperbanyak"
Rumah Sakit Nasional Diponegoro,bambang widianto,5.0,"(Translated by Google) RSND the service is ok, the facilities are also good, only for motorbike drivers can not go to the lobby to drop the patient so they need a solution for management. Pity that hurts because I have to walk out of the parking lot ... (Original) RSND pelayanannya sdh ok, fasilitas ok jg, hanya u pngendara motor tdk bs lsg ke lobby u menurunkn penderita jd perlu solusu u manajemen. Kasihan yg sakit krn hrs berjln kaki dr tmpat parkir.."
Rumah Sakit Nasional Diponegoro,Redlynx Tube,1.0,(Translated by Google) Unsatisfactory service Queued want to check like a neglected person from the middle of nine until the hour and a half at the end of the night I just go home Those who come later can check first Without a number of stacked queue numbers ... The first RSND and the last examiner here next time can be examined at another hospital (Original) Pelayanan tidak memuaskan Antri mau priksa sperti orang terlantar dari stengah sembilan sampe jam stengah dua belas ahirnya sya tinggal pulang Yg datang belakangan bisa priksa dulu Tanpa nomer antrian numpuk ktp.. RSND petama dan terahir priksa di sini lain kali mending priksa di RS lain
Rumah Sakit Nasional Diponegoro,Lingga Dewi,5.0,"(Translated by Google) The hospital is very spacious, it is still rather hot because it is still a new building, not many trees. But the service is good enough. The place is comfortable, the building is attractive, modern style (Original) Rumah sakitnya luass banget, masih rada panas2 karena masih bangunan baru, blm banyak pohon2. Tapi pelayanan sudah cukup baik. Tempatnya nyaman, bangunan menarik, gaya modern"
Rumah Sakit Nasional Diponegoro,Diya Syarief,5.0,"(Translated by Google) The hospital is clean + the service is also friendly - friendly, always when we are sick, the doctor does his best so that we can recover quickly, it never makes a difference - which one uses BPJS which is not all treated as well as possible so if you are hospitalized there, you want to take a long time there because I have been hospitalized there using BPJS, yes that's what I told you earlier (Original) Rumah sakitnya bersih + pelayanannya juga ramah - ramah terus saat kita sakit dokternya tuh semaksimal mungkin kerjanya agar kita cepet sembuh gak pernah beda - bedain mana yg pake bpjs mana yg gk semua dirawat dengan semaksimal mungkin jadi kalau dirawat inap disana tuh jadi pengen lama - lama disana soalnya aku pernah dirawat inap disana pake bpjs ya itu tadi yg aku ceritain"
Rumah Sakit Nasional Diponegoro,Bayu Wicaksono,5.0,"(Translated by Google) Diponegoro National Hospital is open 24 hours (IGD, Inpatient, Laboratory, Radiology, Pharmacy, etc.). Outpatient (Polyclinic) Open Monday - Friday at 07.30-16.00 WIB 24 hour customer service (Original) Rumah Sakit Nasional Diponegoro buka 24 jam (IGD, Rawat Inap, Laboratorium, Radiologi, Farmasi, dll). Rawat Jalan (Poliklinik) Buka Senin - Jumat pukul 07.30-16.00 WIB Layanan customer service 24 jam"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Rohati Nurfitriasari,5.0,"Right now, I am done with the sickness, but I found that the medicine when it was not too heavy it was useful for me. Now, I am even able to enter a technical study because of my mother will (my mother is a doctor), my study was fine, good IPK and right now, I am entering my 3rd semester, altrough a doctor there not even suggested me to study in a technical study. Here is my review : 1. It was an old RSJ 2. The service can be improved 3. The medicine has classes 4. Many doctors there 5. A big hospital with many patients 6. Many service, not only about mental-related"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,misternatan natanael,5.0,Great place for Seeking Healthcare.
Dr. Amino Gondohutomo Regional Psychiatric Hospital,D AR,5.0,A place full of caringCare for others and for ourselves
Dr. Amino Gondohutomo Regional Psychiatric Hospital,HARINISE CHANNEL,5.0,Makin OK!
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Anita Rachmawati,5.0,Good bye RSJ Amino.............
Dr. Amino Gondohutomo Regional Psychiatric Hospital,melissa sohandjaja,4.0,Good
Dr. Amino Gondohutomo Regional Psychiatric Hospital,music music,5.0,Bpjs acceptable
Dr. Amino Gondohutomo Regional Psychiatric Hospital,daffa kevin,5.0,"(Translated by Google) Dr. Amino Gondohutomo Regional Psychiatric Hospital It is a mental hospital located in the Pedurungan area, Semarang. Provide mental health consulting services, treatment and others. In addition, there is an outpatient clinic for acupuncture and consultation. Positive Value: 1. The facilities are quite complete 2. The facilities are pretty good after being renovated. 3. The parking area is quite spacious 4. The staff is quite friendly 5. The place is quite clean and comfortable 6. Clean toilets are available after renovation 7. Even the lift area after being renovated has become better and more comfortable 8. The waiting room looks cleaner now. It's still in the renovation stage, for building additions, so there are some places that are still a bit messy, but outside, so they don't disturb the comfort inside the hospital. (Original) Dr. Amino Gondohutomo Regional Psychiatric Hospital Merupakan Rumah Sakit Jiwa yang berada di daerah Pedurungan, Semarang. Menyediakan layanan konsultasi kesehatan jiwa, perawatan dan lain-lain. Selain itu terdapat klinik rawat jalan dari akupunktur maupun konsultasi. Nilai Positive: 1. Fasilitas lumayan lengkap 2. Fasilitas lumayan bagus setelah di renovasi. 3. Area parkir cukup luas 4. Staff cukup ramah 5. Tempat cukup bersih dan nyaman 6. Tersedia toilet yang bersih setelah direnovasi 7. Area lift pun setelah direnov menjadi lebih bagus dan lebih nyaman 8. Ruang tunggu untuk sekarang terkesan lebih bersih. Masi dalam tahap renovasi, untuk penambahan gedung, jadi ada beberapa tempat yang masih agak berantakan, tapi di luar, jadi tidak menganggu kenyamanan di dalam rumah sakit."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Firmansyah Kholiq,4.0,"(Translated by Google) RSJD Dr Amino Gondohutomo is a mental hospital located on Jl. Brigadier General Sudiarto Pedurungan. Pros and Cons from my experience carrying out physical, mental and drug health tests there are: Pros; (+) a large hospital, apart from psychiatric there are also specialist services (+) complete facilities Cons: (-) the area around the mosque facilities is not clean (Original) RSJD Dr Amino Gondohutomo merupakan rumah sakit jiwa yang berada jalan Jl. Brigjen Sudiarto Pedurungan. Pros dan Cons dari pengalaman saya melaksanakan tes kesehatan jasmani, rohani dan narkoba disana adalah : Pros ; (+) rumah sakit luas, selain kejiwaan juga terdapat layanan spesialis (+) fasilitas lengkap Cons : (-) area sekitar fasilitas masjid kurang bersih"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Imam Santosa,5.0,"(Translated by Google) Dr. Amino Gondohutomo Regional Psychiatric Hospital It is a mental hospital located in the Pedurungan area, Semarang. Provide mental health consulting services, treatment and others. In addition, there is an outpatient clinic for acupuncture and consultation. Positive Value: 1. The facilities are quite complete 2. The facilities are pretty good after being renovated. 3. The parking area is quite spacious 4. The staff is quite friendly 5. The place is quite clean and comfortable (Original) Dr. Amino Gondohutomo Regional Psychiatric Hospital Merupakan Rumah Sakit Jiwa yang berada di daerah Pedurungan, Semarang. Menyediakan layanan konsultasi kesehatan jiwa, perawatan dan lain-lain. Selain itu terdapat klinik rawat jalan dari akupunktur maupun konsultasi. Nilai Positive: 1. Fasilitas lumayan lengkap 2. Fasilitas lumayan bagus setelah di renovasi. 3. Area parkir cukup luas 4. Staff cukup ramah 5. Tempat cukup bersih dan nyaman"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Imelda Natalia,2.0,"(Translated by Google) Actually for service, and the friendliness of the staff is very good, it's just that the waiting system from the ER to the inpatient room is very long, has delivered referrals several times, waited for sure more than 5 hours already asked and was asked to wait again... never arrived 8 hours waiting for the room to be ready. Even though the information on the availability of the room in question is empty. Ask for help to speed up the process. (Original) Sebenarnya untuk pelayanan , dan keramhan dari staff sudah sangat baik, hanya saja sistem menunggu nya dari IGD ke ruang rawat inap sangat lama, sudah beberapa kali mengantar rujukan , menunggu pasti lebih dari 5 jamsudah bertanya dan masih di minta menunggu lagi... pernah sampai 8 jam menunggu ruangan siap. Padahal di informasi ketersedian kamar yang di tuju berstatus kosong. Minta tolong untuk prosesnya bisa di percepat."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,dian susilowati1,5.0,"(Translated by Google) The experience of having been born here SC the doctor is good, the service is all very very good ️ hopefully the better, the better, the more prosperous, the more prosperous ️ (Original) Pengalaman pernah lahiran disini SC dokternya baik² pelayanan semua sangat sangat baik♥️ semoga semakin baik maju semakin jaya semakin sejahtera ♥️"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Kasdi Kasdut,5.0,(Translated by Google) The service is very good and the nurses and security guards are very friendly👍👍👍 (Original) Pelayanannya sangat bagus dan para perawat juga satpam nya sangat ramah👍👍👍
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Ika Syarifa,5.0,"(Translated by Google) I want to ask, for example, if you want to give birth here using BPJS from the government, can the room be upgraded later, sis? Thanks (Original) Mau tanya misalkan mau lahiran di sini pake BPJS dari pemerintah apakah bisa kamarnya nanti di upgrade kak? Trimakasih"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Rois I,5.0,"(Translated by Google) I used to think this hospital was only for patients with mental disorders, in fact there are general clinics & other specialists. The service is good, friendly. (Original) Dulunya saya kira RS ini cuma untuk pasien gangguan jiwa saja, ternyata ada klinik umum & spesialis lainnya. Palayanannya bagus, ramah."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Djarum Black,4.0,"(Translated by Google) I just want to ask if this hospital is for crazy people. Or how am I confused and afraid to hear that my brother wants to be treated there even though I don't know why.. I'm not angry and I feel like a normal person. And can I be cured if I'm crazy, please enlighten me (Original) Cuma mau tanya apakah RS ini untuk orqng gila. Atau gmn ya saya bingung dan takut denger sodara saya mau rawat disitu padahal tidak knp2..tidak ngamuk dan ky org normal biasa.dan apakah kl gila bisa sembuh mohon pencerahanya"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Wulanmaulina Ekaputri,5.0,"(Translated by Google) Hi min, can you share the conditions for rehab at this hospital? (Original) Hi min, boleh share syarat untuk rehab di RS ini ?"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,hafidz abdurrahman,3.0,"(Translated by Google) + Mental Hospital, but already open to general clinic and dental clinic + large parking area, no shady trees, so hot during the day, and obviously soaking wet later in the rainy season - the toilet is not maintained + there is a mosque - but at the back of the hospital complex, about 200 meters from the emergency room, the mosque is open to residents around the hospital area (Original) + RS Jiwa, tapi sudah terbuka untuk poli umum dan poli gigi + parkiran luas, tidak ada pepohonan rindang, jadi panas saat siang, dan jelas basah kuyup nanti saat musim hujan - toilet tidak terawat + ada masjid - tapi di bagian belakang kompleks rumah sakit, sekitar 200an meter dari UGD, masjid terbuka untuk penduduk sekitar wilayah rumah sakit"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Dewi Lestari,5.0,"(Translated by Google) Very good hospital, fast handling, very good service, doctors and nurses are all friendly (Original) Rumah sakit yg sangat bagus, penanganan cepat, pelayanannya sangat bagus, dokter sama perawatnya ramah tamah semua"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Ramadian Munif,5.0,"(Translated by Google) A mental hospital located in the city of Semarang, located in East Semarang Take care of mental health certificates here, good and fast service, clean and comfortable place for mental health tests The car park is quite large and the place is bright (Original) Rumah sakit jiwa yang berada di kota semarang yang berlokasi di semarang timur Ngurus surat keterangan sehat jiwa disini,pelayanan bagus dan cepat,tempat bersih dan nyaman untuk tes kesehatan jiwa Parkir mobil cukup luas dan tempat nya terang"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Arsa Pradhana,5.0,"(Translated by Google) Just renovated it looks very majestic, clean and smoke-free environment. Not only dealing with psychiatry but various complaints can be like a hospital in general but a specialist on psychiatry. Having a clean inpatient, spacious rooms and great service. Parking area is also spacious so it is not difficult to find parking. (Original) Barusan direnovasi nampak sangat megah, lingkungan bersih dan bebas rokok. Tidak hanya menangani kejiwaan tetapi berbagai keluhan bisa seperti rumah sakit pada umumnya tetapi spesialis pada kejiwaan. Memiliki rawat inap yang bersih, luas kamarnya dan pelayanan yang mantap. Parkiran juga luas jadi tidak sulit untuk mencari parkir."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Kuntarto Nur Wiadi,5.0,"(Translated by Google) I want to give input regarding the writing of Javanese letters at the ENTRY of INpatients. There seems to be a correction. Please guide me too, if I'm wrong 🙏🙏🙏 (Original) Mau ngasih masukan terkait tulisan huruf Jawa pada PINTU MASUK PENGUNJUNG RAWAT INAP. Sepertinya ada koreksi. Mohon petunjuk juga, kalau saya salah 🙏🙏🙏"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,M Taufiq Hardianto,5.0,"(Translated by Google) It turns out that it does not only serve patients with mental disorders, there is an operating and maternity room as well. The experience of 2 of my nephews was born here with very good service and facilities.👍🏻 (Original) Ternyata tidak hanya melayani pasien dengan gangguan kejiwaan saja, ada ruang operasi dan bersalin juga. Pengalaman sudah 2 keponakan saya lahir disini dengan pelayanan dan fasilitas yang sangat bagus.👍🏻"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Ahmad Taufik,5.0,"(Translated by Google) It's good, the service is also okay. Place is also clean... There is also a waiting room Close to the city hehe. Oh yes, the hospital is huge Good luck to RSJ management (Original) Bagus kok, pelayanan juga its oke. Tempat juga bersih... Disediakn juga ruang tunggu Dekat dengan perkotaan hhehe. Oiya rumah sakitnya besarr sekali 😄😄😄😄 Semoga sukses buat manajemen RSJ"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Ordinary BOY,1.0,"(Translated by Google) The information provided by the WA hotline and the registration section is different. The plan for Geriatric control a few days before asking via WA, the answer was the doctor was there, I don't know, the next day when I was in middle school, the hospital wanted to check it, the registration officer said that the doctor didn't have a practice schedule, and finally Zonk went home. There should be a harmony of information between the registration officer and the information officer so that the patient does not suffocate. Luckily, the house is close to the hospital, try if it's far, it's not too bad. (Original) Informasi yg diberikan oleh hotline WA dan bagian pendaftaran beda. Rencana kontrol Geriatri bbrp hr sebelumnya tanya lewat WA dulu jawabannya dokternya ada, gak taunya besoknya pas smp RS mau kontrol udah nyampe pendaftaran petugas pendaftarannta bilang dokternya tidak ada jadwal praktek, dan akhirnya Zonk pulang. Seharusnya ada keselarasan informasi antara petugas pendaftaran dan petugas informasi biar pasien tdk kecelik. Untung rumah deket sama RS coba kl jauh pa nggak kasian."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Muhammad Abdi Wibowo,5.0,"(Translated by Google) The service is quite comprehensive, good and helps patients to heal. (Original) Pelayanan cukup komprehensif, baik dan membantu pasien untuk penyembuhan."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Indri Hapsari Putri,5.0,"(Translated by Google) Highly recommend for mental patients. For general patients (non mental), it is better not to go to the ER. Yesterday there was a mother who was about to give birth, she was referred to another hospital because there was no SPOG. (Original) Sangat rekomen untuk pasien jiwa. Bagi pasien umum (non jiwa), lebih baik tidak ke IGD nya. Kemarin ada ibu mau melahirkan, dirujuk ke RS lain karena tidak ada SPOG nya."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Cendok Plastik,5.0,"(Translated by Google) Sorry if there is no referral from Dr. Pukemas, can it be treated there? (Original) Maaf kalau gak ada rujukan dr.pukemas apakah bisa.lgsung dirawat disana"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Tary Sucipto,5.0,"(Translated by Google) The best hospital I have ever met, doctors and nurses who care, thank you very much specially for doctor Wisnu, neurologist, thank you doc, thank you very much (Original) Rumah sakit terbaik yang pernah saya temui,dokter dan perawat yang care,terimakasih banyak special untuk dokter wisnu,dokter ahli syaraf terimakasih dok,terimakasih banyak"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Arka Pradipta,5.0,"(Translated by Google) Is it possible to test for a certificate of physical, mental, and drug health for cpns filing requirements? At the agency I listed the requirements: ""must be signed by a doctor who is a civil servant and attach laboratory results"" Thank you (Original) Apakah bisa tes untuk surat keterangan sehat jasmani, rohani, dan napza untuk syarat pemberkasan cpns? Di instansi yg saya daftar persyaratannya : ""harus ditandatangin oleh dokter yg berstatus pns serta melampirkan hasil laboratorium"" Terima kasih"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Maria Agustina,4.0,(Translated by Google) The service is quite satisfying. Hopefully in the future it will get better ... 😊👍 (Original) Pelayanannya cukup memuaskan. Semoga ke depan semakin baik lagi.. 😊👍
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Axel.W,1.0,"(Translated by Google) The psychiatrist is unprofessional, you can't refuse the medicine, if you refuse, you are threatened with hospitalization, just talking about it looks like you want to provoke emotions. I'm still traumatized and even more traumatized. (Original) Psikiater'nya ga profesional, ga boleh nolak obat'nya, klo nolak di ancam akan di rawat di RS, ngomong'nya aja udh kelihatan mau mancing emosi. saya lagi trauma malah di tambah'i beban trauma."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Edy Susanto,3.0,(Translated by Google) For referral from the region ... sometimes a long time in the emergency room ... if an old patient is 1 patient can be 1 hour ... New patients can take 3-4 hours ... please ask for improved services ... (Original) Utk perujukan dari daerah...terkadang lama di IGD...klo pasien lama 1 pasien bs 1 jam.. Pasien baru bs 3-4 jam...mohon utk pelayanan ditingkatkan..
Dr. Amino Gondohutomo Regional Psychiatric Hospital,S. Prabowo,3.0,"(Translated by Google) The emergency room nurse, please teach the service. He's the client's main gateway. You are paid by the patient. Patients come 5 minutes waiting at the door not served. After that, the triage room was not served for more than 30 minutes due to waiting for the patient's family. The nurse is slow. It's a bit cheesy to respond. There are students, can you tell them to do TV first, right? First to talk, complaints and from where. This is as long as there is no family, it is not served. The reason has not been swab. Even though the patient had just returned from the hospital this afternoon. In the VVIP room again. In front of the IGD there is a security guard, no one welcomes. This is the first time I've met a hospital, no one is welcoming in the ER. In the past, when I was here, the IGD people were really jutek. (Original) Perawat IGDnya tolong diajari pelayanan. Dia gerbang utama klien. Kalian dibayar dr pasien. Pasien datang 5 menit nunggu didepan pintu gak dilayani. Setelah itu dimasukan si ruang triase tidak dilayani 30 menit lebih alasannya nunggu keluarga pasien. Perawat jalannya lelet. Agak jutek lagi merespon. Kan ada mahasiswa, mbok disuruh ttv dulu kan bisa. Diajak ngobrol dulu, keluhan dan dari mana. Ini asal gak ada keluarga nya gak dilayani. Alasannya belum di swab. Padahal pasien baru pulang dr RS ini kmrn sore. Diruang VVIP lagi. Didepan IGD hak ada satpam, gak ada yg menyambut. Baru kali ini ketemu rumah sakit gak ada yg menyanbut di IGD. Dr dulu kalau keisni jutek jutek banget org IGD nya."
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Sigit,5.0,"(Translated by Google) In April 2021 accompanying his wife to give birth at Amino Hospital, for the Staff from the File Receiving Officer, Nurse, Administrative Officer, Pharmacist, Security Guard, OB all friendly and polite, nothing is difficult, thanks also to dr. Adi, especially for you, I say thank you very much and best regards to all Amino Hospital employees, I give my thumbs up for the best service... (Original) Bulan April 2021 mendampingi istri melahirkan di RS Amino, untuk Staff dari Petugas Penerima Berkas, Perawat, Pegawai Administrasi, Apoteker, Satpam, OB semuanya ramah dan sopan, tidak ada yang mempersulit, terima kasih juga buat dr. Adi, terkhusus buat anda, saya ucapkan terima kasih banyak dan salam hormat buat seluruh pegawai RS Amino, saya acungi jempol untuk pelayanannya..terbaik"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Khoerul Bariyah,5.0,"(Translated by Google) Very good.. I matched with my doctor named Dr. julianata, but the second check up was changed.. it's sad that now I don't have his contact, the best Dr. I have ever met.. can't repay his kindness, God (Original) Sangat baik.. saya cocok dengan dokter saya yg bernama Dr julianata, tapi chek up kedua sudah diganti.. sedih sih mana sekarang udah ga punya kontaknya, Dr terbaik yg pernah saya temui.. tidak bisa membalas kebaikannya ya allah"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Panji Asmoro,5.0,"(Translated by Google) In 2018, the rehabilitation family in mental clinic used independent BPJs. Now there are signs of relapse Please provide the information, if you seek treatment again, you have to use a referral from the Puskesmas first, or go directly to the IGD. Thank you (Original) Tahun 2018 keluarga rehabilitasi di poli jiwa pakai bpjs mandiri .sekarang ada tanda2 kambuh lg Mohon informasinya kalo berobat lagi haruskah pakai rujukan dari puskesmas asal dulu apa langsung ke IGD ya. Trmksh.🙏🙏"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,fikqy fadilla,5.0,(Translated by Google) Good clean is now more complete with many general services (Original) Bagus bersih sekarang lebih lengkap dengan banyak layanan umum
Dr. Amino Gondohutomo Regional Psychiatric Hospital,I Benedicta Maggie,5.0,"(Translated by Google) In my opinion, this is the cleanest, most tidy government hospital, and the service is very good. All the health workers are friendly, and the service is fast I used to go to the dental clinic with drg Henny and Sari Lukito 👍 quiet and comfortable dan (Original) Menurut saya ini RS pemerintah yang paling bersih, rapi, dan pelayanannya sangat baik. Semua petugas kesehatan ramah, dan pelayanannya cepat Saya biasa ke poli gigi dengan drg Henny dan Sari Lukito 👍 sepi dan nyaman"
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Setia Dwi Wardhani (Tyo),5.0,(Translated by Google) Accepting general and gynecologic patients is also not only mental. The general patient service building is still new. Good. (Original) Menerima pasien umum dan kandungan juga tdk hanya jiwa. Gedung pelayanan pasien umum jg masih baru. Good.
Dr. Amino Gondohutomo Regional Psychiatric Hospital,"Ari Dwi Nur Indriawan M. M,Pd",5.0,(Translated by Google) Satisfactory in the health check service of body and soul .. (Original) Memuaskan dalam pelayanan cek kesehatan jiwa dan raga..
Dr. Amino Gondohutomo Regional Psychiatric Hospital,Stefanus Bantoro Kresno,5.0,"(Translated by Google) The general patient ... the officer is friendly, patient. (Original) Pasien umum... petugasnya ramah, sabar."
